Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),394,"Pumpkins, squash and gourds",2006,93.72,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),397,Cucumbers and gherkins,2006,99.05,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),399,Eggplants (aubergines),2006,112.73,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),401,"Chillies and peppers, green",2006,104.79,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),402,"Onions, shallots, green",2006,94.92,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),403,"Onions, dry",2006,103.13,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),406,Garlic,2006,105.43,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),414,"Beans, green",2006,96.95,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),417,"Peas, green",2006,84.4,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),420,"Vegetables, leguminous nes",2006,95.43,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),426,Carrots and turnips,2006,116.38,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),449,Mushrooms and truffles,2006,115.38,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),461,Carobs,2006,102.09,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),463,"Vegetables, fresh nes",2006,99.63,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),486,Bananas,2006,4.98,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),490,Oranges,2006,107.27,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),495,"Tangerines, mandarins, clementines, satsumas",2006,105.54,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),497,Lemons and limes,2006,100.94,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),507,Grapefruit (inc. pomelos),2006,129.7,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),512,"Fruit, citrus nes",2006,93.75,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),515,Apples,2006,131.06,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),521,Pears,2006,118.2,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),523,Quinces,2006,135.76,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),526,Apricots,2006,125.23,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),531,Cherries,2006,133.53,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),534,Peaches and nectarines,2006,120.3,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),536,Plums and sloes,2006,131.14,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),541,"Fruit, stone nes",2006,113.32,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),560,Grapes,2006,117.53,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),567,Watermelons,2006,99.62,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),569,Figs,2006,121.67,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),577,Dates,2006,101.62,,Official data
QI,Production Indices,4,Algeria,432,Gross Production Index Number (2004-2006 = 100),619,"Fruit, fresh nes",2006,115.99,,Official data
QI,Production Indices,5,American Samoa,432,Gross Production Index Number (2004-2006 = 100),358,Cabbages and other brassicas,2006,86.42,,Official data
QI,Production Indices,5,American Samoa,432,Gross Production Index Number (2004-2006 = 100),388,Tomatoes,2006,101.09,,Official data
QI,Production Indices,5,American Samoa,432,Gross Production Index Number (2004-2006 = 100),397,Cucumbers and gherkins,2006,90.29,,Official data
QI,Production Indices,5,American Samoa,432,Gross Production Index Number (2004-2006 = 100),399,Eggplants (aubergines),2006,100.43,,Official data
QI,Production Indices,5,American Samoa,432,Gross Production Index Number (2004-2006 = 100),402,"Onions, shallots, green",2006,102,,Official data
QI,Production Indices,5,American Samoa,432,Gross Production Index Number (2004-2006 = 100),414,"Beans, green",2006,110.53,,Official data
QI,Production Indices,5,American Samoa,432,Gross Production Index Number (2004-2006 = 100),446,"Maize, green",2006,100,,Official data
QI,Production Indices,5,American Samoa,432,Gross Production Index Number (2004-2006 = 100),463,"Vegetables, fresh nes",2006,100,,Official data
QI,Production Indices,5,American Samoa,432,Gross Production Index Number (2004-2006 = 100),486,Bananas,2006,80.52,,Official data
QI,Production Indices,5,American Samoa,432,Gross Production Index Number (2004-2006 = 100),512,"Fruit, citrus nes",2006,96.15,,Official data
QI,Production Indices,5,American Samoa,432,Gross Production Index Number (2004-2006 = 100),568,"Melons, other (inc.cantaloupes)",2006,94.55,,Official data
QI,Production Indices,5,American Samoa,432,Gross Production Index Number (2004-2006 = 100),574,Pineapples,2006,93.94,,Official data
QI,Production Indices,7,Angola,432,Gross Production Index Number (2004-2006 = 100),388,Tomatoes,2006,114.58,,Official data
QI,Production Indices,7,Angola,432,Gross Production Index Number (2004-2006 = 100),402,"Onions, shallots, green",2006,112.9,,Official data
QI,Production Indices,7,Angola,432,Gross Production Index Number (2004-2006 = 100),463,"Vegetables, fresh nes",2006,109.37,,Official data
QI,Production Indices,7,Angola,432,Gross Production Index Number (2004-2006 = 100),486,Bananas,2006,115.38,,Official data
QI,Production Indices,7,Angola,432,Gross Production Index Number (2004-2006 = 100),512,"Fruit, citrus nes",2006,105.5,,Official data
QI,Production Indices,7,Angola,432,Gross Production Index Number (2004-2006 = 100),574,Pineapples,2006,135.32,,Official data
QI,Production Indices,7,Angola,432,Gross Production Index Number (2004-2006 = 100),619,"Fruit, fresh nes",2006,105.5,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),358,Cabbages and other brassicas,2006,84.08,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),388,Tomatoes,2006,87.94,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),394,"Pumpkins, squash and gourds",2006,90.28,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),397,Cucumbers and gherkins,2006,67.44,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),399,Eggplants (aubergines),2006,105.08,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),401,"Chillies and peppers, green",2006,87.55,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),403,"Onions, dry",2006,117.28,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),414,"Beans, green",2006,87.17,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),426,Carrots and turnips,2006,104.15,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),463,"Vegetables, fresh nes",2006,86.9,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),486,Bananas,2006,94.97,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),497,Lemons and limes,2006,114.65,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),568,"Melons, other (inc.cantaloupes)",2006,91.97,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),571,"Mangoes, mangosteens, guavas",2006,95.51,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),574,Pineapples,2006,98.22,,Official data
QI,Production Indices,8,Antigua and Barbuda,432,Gross Production Index Number (2004-2006 = 100),603,"Fruit, tropical fresh nes",2006,89.67,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),366,Artichokes,2006,97.76,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),367,Asparagus,2006,97.98,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),388,Tomatoes,2006,97.99,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),394,"Pumpkins, squash and gourds",2006,97.13,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),401,"Chillies and peppers, green",2006,97.57,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),403,"Onions, dry",2006,96.8,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),406,Garlic,2006,103,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),414,"Beans, green",2006,93.52,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),417,"Peas, green",2006,93.23,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),423,String beans,2006,97.78,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),426,Carrots and turnips,2006,97.08,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),463,"Vegetables, fresh nes",2006,99.3,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),486,Bananas,2006,94.34,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),490,Oranges,2006,112.25,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),495,"Tangerines, mandarins, clementines, satsumas",2006,104.76,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),497,Lemons and limes,2006,102.35,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),507,Grapefruit (inc. pomelos),2006,104.36,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),515,Apples,2006,92.47,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),521,Pears,2006,107.75,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),523,Quinces,2006,98.1,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),526,Apricots,2006,94.5,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),531,Cherries,2006,97.75,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),534,Peaches and nectarines,2006,96.9,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),536,Plums and sloes,2006,113.44,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),544,Strawberries,2006,97.38,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),560,Grapes,2006,103.36,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),567,Watermelons,2006,98.5,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),568,"Melons, other (inc.cantaloupes)",2006,98.9,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),569,Figs,2006,97.5,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),571,"Mangoes, mangosteens, guavas",2006,101.83,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),572,Avocados,2006,97.58,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),574,Pineapples,2006,97.6,,Official data
QI,Production Indices,9,Argentina,432,Gross Production Index Number (2004-2006 = 100),600,Papayas,2006,97.43,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),358,Cabbages and other brassicas,2006,100.87,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),367,Asparagus,2006,93.04,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),372,Lettuce and chicory,2006,115.74,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),373,Spinach,2006,116.57,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),388,Tomatoes,2006,101.4,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),393,Cauliflowers and broccoli,2006,69.56,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),394,"Pumpkins, squash and gourds",2006,112.6,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),397,Cucumbers and gherkins,2006,124.75,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),401,"Chillies and peppers, green",2006,114.08,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),403,"Onions, dry",2006,93.6,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),414,"Beans, green",2006,110.68,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),417,"Peas, green",2006,120.62,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),426,Carrots and turnips,2006,89.97,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),446,"Maize, green",2006,99.04,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),449,Mushrooms and truffles,2006,94.94,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),463,"Vegetables, fresh nes",2006,96.22,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),486,Bananas,2006,79.16,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),490,Oranges,2006,108.65,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),495,"Tangerines, mandarins, clementines, satsumas",2006,98.52,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),497,Lemons and limes,2006,111.08,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),507,Grapefruit (inc. pomelos),2006,90.13,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),512,"Fruit, citrus nes",2006,115.91,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),515,Apples,2006,96.65,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),521,Pears,2006,97.22,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),526,Apricots,2006,107.37,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),531,Cherries,2006,112.22,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),534,Peaches and nectarines,2006,113.4,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),536,Plums and sloes,2006,74.87,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),544,Strawberries,2006,115.03,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),547,Raspberries,2006,99.82,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),550,Currants,2006,92.81,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),558,Berries nes,2006,120,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),560,Grapes,2006,98.69,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),567,Watermelons,2006,108.76,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),568,"Melons, other (inc.cantaloupes)",2006,94.63,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),569,Figs,2006,88.89,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),571,"Mangoes, mangosteens, guavas",2006,88.63,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),572,Avocados,2006,94.84,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),574,Pineapples,2006,124.93,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),587,Persimmons,2006,83.2,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),592,Kiwi fruit,2006,131.12,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),600,Papayas,2006,113.06,,Official data
QI,Production Indices,10,Australia,432,Gross Production Index Number (2004-2006 = 100),603,"Fruit, tropical fresh nes",2006,99.82,,Official data
QI,Production Indices,11,Austria,432,Gross Production Index Number (2004-2006 = 100),358,Cabbages and other brassicas,2006,101.18,,Official data
QI,Production Indices,11,Austria,432,Gross Production Index Number (2004-2006 = 100),367,Asparagus,2006,100.81,,Official data
QI,Production Indices,11,Austria,432,Gross Production Index Number (2004-2006 = 100),372,Lettuce and chicory,2006,104.46,,Official data
QI,Production Indices,11,Austria,432,Gross Production Index Number (2004-2006 = 100),373,Spinach,2006,110.16,,Official data
QI,Production Indices,11,Austria,432,Gross Production Index Number (2004-2006 = 100),388,Tomatoes,2006,106.39,,Official data
QI,Production Indices,11,Austria,432,Gross Production Index Number (2004-2006 = 100),393,Cauliflowers and broccoli,2006,93.95,,Official data
