Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2006,106.04,,Official data
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2004,107.4,,Official data
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2005,66.93,,Official data
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2006,125.67,,Official data
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),136,Taro (cocoyam),2004,113.42,,Official data
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),136,Taro (cocoyam),2005,98.52,,Official data
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),136,Taro (cocoyam),2006,88.06,,Official data
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2004,82.21,,Official data
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2005,110.71,,Official data
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2006,107.07,,Official data
QI,Production Indices,16,Bangladesh,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2004,84.13,,Official data
QI,Production Indices,16,Bangladesh,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2005,103.17,,Official data
QI,Production Indices,16,Bangladesh,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2006,112.7,,Official data
QI,Production Indices,16,Bangladesh,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2004,103.63,,Official data
QI,Production Indices,16,Bangladesh,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2005,99.37,,Official data
QI,Production Indices,16,Bangladesh,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2006,97,,Official data
QI,Production Indices,17,Bermuda,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2004,110.29,,Official data
QI,Production Indices,17,Bermuda,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2005,90.44,,Official data
QI,Production Indices,17,Bermuda,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2006,99.26,,Official data
QI,Production Indices,17,Bermuda,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2004,100.62,,Official data
QI,Production Indices,17,Bermuda,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2005,97.83,,Official data
QI,Production Indices,17,Bermuda,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2006,101.55,,Official data
QI,Production Indices,18,Bhutan,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2004,89.11,,Official data
QI,Production Indices,18,Bhutan,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2005,98.22,,Official data
QI,Production Indices,18,Bhutan,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2006,112.67,,Official data
QI,Production Indices,18,Bhutan,434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2004,111.82,,Official data
QI,Production Indices,18,Bhutan,434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2005,93.78,,Official data
QI,Production Indices,18,Bhutan,434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2006,94.39,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2004,100.86,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2005,100.89,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2006,98.25,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2004,99.99,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2005,99.84,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2006,100.18,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2004,100.32,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2005,100.59,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2006,99.09,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2004,105.96,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2005,105.5,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2006,88.55,,Official data
QI,Production Indices,20,Botswana,434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2004,104.42,,Official data
QI,Production Indices,20,Botswana,434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2005,101.45,,Official data
QI,Production Indices,20,Botswana,434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2006,94.13,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2004,99.1,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2005,100.64,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2006,100.26,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2004,104,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2005,98.06,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2006,97.95,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2004,95,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2005,101.55,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2006,103.45,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2004,98.34,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2005,104.29,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2006,97.37,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2004,76.41,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2005,106.54,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2006,117.06,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2004,126.8,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2005,94.54,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2006,78.65,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2004,224.24,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2005,33.02,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2006,42.74,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),135,Yautia (cocoyam),2004,100.81,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),135,Yautia (cocoyam),2005,104.54,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),135,Yautia (cocoyam),2006,94.66,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2004,32.64,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2005,151.68,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2006,115.68,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2004,61.14,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2005,94.96,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2006,143.91,,Official data
QI,Production Indices,25,Solomon Islands,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2004,102.42,,Official data
QI,Production Indices,25,Solomon Islands,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2005,101.17,,Official data
QI,Production Indices,25,Solomon Islands,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2006,96.41,,Official data
QI,Production Indices,25,Solomon Islands,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2004,102.42,,Official data
QI,Production Indices,25,Solomon Islands,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2005,102.06,,Official data
QI,Production Indices,25,Solomon Islands,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2006,95.53,,Official data
QI,Production Indices,25,Solomon Islands,434,Gross per capita Production Index Number (2004-2006 = 100),136,Taro (cocoyam),2004,102.87,,Official data
QI,Production Indices,25,Solomon Islands,434,Gross per capita Production Index Number (2004-2006 = 100),136,Taro (cocoyam),2005,104.5,,Official data
QI,Production Indices,25,Solomon Islands,434,Gross per capita Production Index Number (2004-2006 = 100),136,Taro (cocoyam),2006,92.63,,Official data
QI,Production Indices,25,Solomon Islands,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2004,102.41,,Official data
QI,Production Indices,25,Solomon Islands,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2005,103.23,,Official data
QI,Production Indices,25,Solomon Islands,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2006,94.36,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2004,100.73,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2005,92.41,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2006,106.85,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2004,100.46,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2005,91.51,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2006,108.03,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2004,96.66,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2005,94.27,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2006,109.06,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2004,127.95,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2005,84.49,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2006,87.56,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2004,90.8,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2005,102.55,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2006,106.66,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2004,88.82,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2005,102.01,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2006,109.17,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2004,94.41,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2005,100.78,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2006,104.8,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2004,99.25,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2005,107.76,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2006,92.99,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2004,102.68,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2005,101.09,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2006,96.23,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2004,112.62,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2005,102.73,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2006,84.65,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),136,Taro (cocoyam),2004,105.86,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),136,Taro (cocoyam),2005,100.81,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),136,Taro (cocoyam),2006,93.32,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2004,103.43,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2005,99.98,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2006,96.59,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2004,104.77,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2005,95.93,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2006,99.29,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2004,94.81,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2005,100.35,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2006,104.85,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2004,90.41,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2005,100.78,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),125,Cassava,2006,108.81,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),136,Taro (cocoyam),2004,90.16,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),136,Taro (cocoyam),2005,105.4,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),136,Taro (cocoyam),2006,104.44,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2004,88.67,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2005,103.53,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),137,Yams,2006,107.81,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2004,91.71,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2005,100.77,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),149,"Roots and tubers, nes",2006,107.53,,Official data
QI,Production Indices,33,Canada,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2004,107.53,,Official data
QI,Production Indices,33,Canada,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2005,90.12,,Official data
QI,Production Indices,33,Canada,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2006,102.34,,Official data
QI,Production Indices,35,Cabo Verde,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2004,99.35,,Official data
QI,Production Indices,35,Cabo Verde,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2005,106.81,,Official data
QI,Production Indices,35,Cabo Verde,434,Gross per capita Production Index Number (2004-2006 = 100),116,Potatoes,2006,93.84,,Official data
QI,Production Indices,35,Cabo Verde,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2004,101.1,,Official data
QI,Production Indices,35,Cabo Verde,434,Gross per capita Production Index Number (2004-2006 = 100),122,Sweet potatoes,2005,100.62,,Official data
